Quality,#1 ID,#2 ID,#1 String,#2 String
1,2636841,2636644,The suspects are expected to turn themselves in to Pennsylvania authorities within the next few days .,"The boys are expected to surrender voluntarily to Pennsylvania authorities within the next several days , Zimmer said ."
1,469257,469133,"But the Russell 2000 index , the barometer of smaller company stocks , had a weekly gain of 3.71 , or 0.9 percent , closing at 418.40 .","But the Russell 2000 , the barometer of stocks of smaller companies , had a weekly gain of 3.71 , or 0.9 percent , closing at 418.40 ."
1,2404345,2404222,"Miss Novikova said while there is no standard weight for ballerinas , Miss Volochkova is ' bigger than others ' .","""Commenting on the firing today , Ms. Novikova said that there was no standard weight for ballerinas but that Ms. Volochkova """" is bigger than others . """""""
0,969584,969187,"The blue-chip Dow Jones industrial average .DJI fell 86.56 points , or 0.94 percent , to 9,109.99 , after giving up more than 1 percent earlier .","The Dow Jones industrial average .DJI fell 79.43 points , or 0.86 percent , to 9,117.12 on Friday ."
1,2469444,2469659,"""Mr Annan said terrorism """" will only be defeated if we act to solve the political disputes and long-standing conflicts which generate support for it """" .""","""Annan said terrorism would only be defeated """" if we act to solve the longstanding conflicts which generate support for it . """""""
1,2933884,2933714,Officials said the data will be used to verify whether they had stayed beyond their authorized time .,Officials said data will be used to verify whether travelers have exceeded their authorized stay .
1,490481,490000,"Other data showed that buyers snapped up new and existing homes at a brisk pace in April , spurred by low mortgage rates .","Other data showed sales of existing and new homes grew at a robust pace in April , spurred by low mortgage rates ."
1,2500633,2500732,"If Walker appeals Parrish 's ruling , it would stop the extradition process and could take several months , Rork said .","The appeal would stop the extradition process and could take several months , Rork said ."
1,556146,556044,"More than 60 percent of the company 's 1,000 employees were killed in the attack .","More than 60 per cent of its 1,000 employees at the time were killed ."
0,3413983,3413920,Mailblocks was founded five years after WebTV was acquired by Microsoft for $ 425 million .,WebTV was sold to Microsoft in 1997 for $ 425 million and today is called MSN TV .
1,3033679,3033652," The strength of demand for credit increases the danger associated with delaying ( a rate rise ) that is called for on general macroeconomic grounds ,  Mr Macfarlane said .","""The strength of demand for credit increases the danger associated with delaying a tightening of policy that is called for on general macroeconomic grounds . """""""
1,953482,953745,"Shares of AT & T climbed 4.4 percent or 90 cents to $ 21.40 , adding to the previous day 's gain of 6 percent .","Shares of AT & T climbed 4 percent , adding to the previous day 's 6 percent rise ."
1,1907358,1907308,"""He added , """" I am not giving any consideration to resignation . """"""","""I am not giving any consideration to resignation , """" Shumaker said in a statement ."""
0,2040232,2039692,"Only 66 years old , Brooks was killed on Monday , Aug. 11 , 2003 in an automobile accident in his native Minnesota .","When Brooks was killed in an automobile accident Monday in Minnesota , Taylor lost a good friend ."
1,1787964,1787832,Southwest said it recently exercised remaining options for the delivery of nine Boeing 737-700s next year .,Boeing said yesterday that Southwest exercised options to purchase 15 737s for delivery next year .
0,1721812,1721993,"Fatalities in rollover crashes accounted for 82 percent of the increase in 2002 , NHTSA said .",Alcohol-related fatalities accounted for 41 percent of the total number of deaths .
1,3034432,3034387,"The Turkish troops also could be targets for attack , the ambassador acknowledged .","Turkish troops almost surely would become targets for terrorists , the ambassador said ."
0,3041807,3041719,Details of the research appear in the Nov. 5 issue of the Journal of the American Medical Association .,"The results , published in the Journal of the American Medical Association , involved just 47 heart attack patients ."
1,1152748,1152795,"Subsequently , some bondholders have filed suit to block the exchange offer .",Bondholders of Mirant Americas Generation subsequently filed suit against Mirant seeking to block the exchange offer .
1,1211287,1210972,"The first biotechnology treatment for asthma , the constriction of the airways that affects millions around the world , received approval from the US Food and Drug Administration yesterday .","The first biotechnology treatment for asthma , the constriction of the airways that affects millions of Americans , received approval from the U.S. Food and Drug Administration on Friday ."
0,558330,558449," Tony 's not feeling well ,  Spurs coach Gregg Popovich said .","We 're thrilled to be up 3-2 , ' ' Coach Gregg Popovich said Wednesday ."
1,1356545,1356676,"Sorkin , who faces charges of conspiracy to obstruct justice and lying to a grand jury , was to have been tried separately .",Sorkin was to have been tried separately on charges of conspiracy and lying to a grand jury .
1,2933717,2933887,Business groups and border cities have raised concerns that US-VISIT will mean longer waits to cross borders and will hurt commerce .,Business groups and border cities have raised concerns that US-VISIT will mean longer lines that will damage cross-border commerce .
1,2672867,2672777,Some women are also concerned that so many women are turning to cosmetic surgery in a quest for bodily perfection .,Some women also express concern about a society in which more people than ever are turning to cosmetic surgery in a quest for bodily perfection .
1,1640498,1640420,"The second company , temporarily dubbed ``InternationalCo . ' ' , includes 19 international power and pipeline holdings .","The second company , to be called Prisma Energy International Inc . , includes 19 international power and pipeline holdings ."
1,2969732,2969833,The next court session will be when the three-judge tribunal announces its verdict in mid-February .,The court 's three-judge tribunal was expected to give its verdict next February .
1,374264,374624,"If the companies won 't , their drugs could be prescribed to Medicaid patients only with the state 's say-so .","If a company won 't do so , its drugs could be prescribed to Medicaid patients only with the state 's say-so ."
1,2082864,2083180,Meteorologists predicted the storm would become a Category 1 hurricane before landfall .,It was predicted to become a Category I hurricane overnight .
1,2931868,2932271,Governor Gray Davis estimated yesterday that the fires could cost nearly $ 2 billion .,State officials estimated the cost at nearly $ 2 billion .
1,2852816,2852668,"Even later in life , he was still cashing in : lately , he earned money by calling fans on the telephone with the service www.HollywoodIsCalling.com.","Lately , he had earned money by calling fans on the telephone , taking part in the service www.HollywoodIsCalling.com."
0,733402,734174,Annika Sorenstam gets her first opportunity to test that objective this week at the McDonald 's LPGA Championship .,"The appetizer devoured , Annika Sorenstam moves on to the entree this week at the McDonald 's LPGA Championship ."
1,126723,126748,"Jack Ferry , company spokesman , said that a search is in progress but would not comment on its status .",Company spokesman Jack Ferry said a search is ongoing but declined comment on its status .
1,364285,364510,More than 130 people and $ 17 million have been seized nationwide in operations by the FBI and other agencies to stop cybercrime .,More than 130 people have been arrested and $ 17 million worth of property seized in an Internet fraud sweep announced Friday by three U.S. government agencies .
0,969585,969381,"The broader Standard & Poor 's 500 Index .SPX declined 10.65 points , or 1.07 percent , to 987.86 .","The technology-laced Nasdaq Composite Index < .IXIC > declined 25.78 points , or 1.56 percent , to 1,627.84 ."
0,3242382,3242517,"Advancers outnumbered decliners 1,821 to 1,199 on the New York Stock Exchange on volume of just over 480 million shares .",Advancing issues outnumbered decliners by a 4-to-3 ratio on the New York Stock Exchange .
0,2586686,2586305,"""Mr Hadley , who has a new partner and child , said : """" I am absolutely delighted .""","""In a statement issued by his solicitors , Mr Hadley said : """" I am absolutely delighted with the outcome of proceedings ."""
1,1022631,1022710,Jim Furyk celebrated his first Father 's Day as a father by winning his first major golf championship .,"His first Father 's Day as a dad , his first major as a champion ."
1,1684216,1684179,Bush said the United States was reviewing documents and interviewing Iraqis in an intensive effort to support the still unproven claim that Saddam had forbidden weapons .,Bush said the United States was reviewing documents and interviewing Iraqis in an effort to support the administration 's still unproven claim that Saddam Hussein had weapons of mass destruction .
1,3278429,3278400," I 'm pleased by the fact that we are bringing this to a conclusion ,  he said ."," I 'm pleased we are bringing it to a conclusion ,  Garton said ."
1,1015152,1015262,"He said sales of grocery and other consumer packaged products are the strongest , but discretionary items are still weak .",Potter added that sales of grocery and other consumer packaged products are the strongest but sales of discretionary items such as decorative accessories are still weak .
1,2045000,2045542,Lakhani was charged with attempting to provide material support and resources to a terrorist group and acting as an arms broker without a license .,"He was charged with attempting to provide material support and resources to terrorists , and dealing arms without a licence ."
1,570666,570348,The Cradle of Liberty Council isn 't the first one to buck the national group 's stance .,Philadelphia 's council is not the first to defy the national policy .
0,1239811,1239812,A divided Supreme Court ruled that Congress can force the nation 's public libraries to equip computers with anti-pornography filters .,"The Supreme Court said Monday the government can require public libraries to equip computers with anti-pornography filters , rejecting librarians ' complaints that the law amounts to censorship ."
0,1796330,1795954,Officials at Mortazavi 's office and the judiciary declined to respond to Reuters ' requests for comment on the accusations .,Judiciary officials did not immediately respond to Reuters ' requests for comment on the criticism of Mortazavi 's appointment .
0,2221631,2221643,"The blue-chip Dow Jones industrial average .DJI was down 63.09 points , or 0.68 percent , at 9,270.70 .","In the first hour of trading , the Dow Jones industrial average was up 12.98 , or 0.1 percent , at 9,346.77 ."
1,3388966,3389018,"""A grief-stricken old woman , disconsolate with grief , smeared her face with dirt , uttering : """" My child , my child . """"""","""One old woman , disconsolate with grief , smeared her face with dirt , only able to utter : """" My child , my child . """""""
1,3418000,3417854,"They suspect the same anarchist group that claimed responsibility for the Dec. 21 explosions near his house , according to Italian news agency ANSA .","Italian police investigating the Prodi bomb suspect an anarchist group that claimed responsibility for Dec. 21 explosions near his house , according to Italian news agency ANSA ."
0,117405,116942,The Mariners torched Randy Choate and Juan Acevedo in the eighth for four runs and a 12-5 bulge .,The Mariners piled on against Randy Choate and Juan Acevedo in the bottom of the inning .
1,2728899,2728954,Shares of the Smithfield rose more than 8 percent as the company said it expected the transaction to boost earnings immediately .,Smithfield shares rose more than 8 per cent yesterday as the company said it expected the transaction to boost earnings immediately .
1,3014182,3014148,"It would remove $ 55 billion in tax subsidies for exporters , which are illegal under international trade law , in exchange for new tax breaks .","In exchange for new tax breaks , it would remove $ 55 billion of tax subsidies for exporters that are illegal under international trade law ."
1,55074,55220,"""But a state judge has ruled that the so-called """" double jeopardy """" protections do not apply in the case .""",A judge already has ruled that double-jeopardy protections don 't apply in the case .
1,822517,822439,"For the weekend , the top 12 movies grossed $ 157.1 million , up 52 percent from the same weekend a year earlier .","The overall box office soared , with the top 12 movies grossing $ 157.1 million , up 52 percent from a year ago ."
1,1211461,1211115,"Between 50 and 100 persons die annually from these allergies , and thousands more suffer severe reactions such as constricted breathing and dramatic swelling .","Between 50 and 100 people die a year due to these allergies , and thousands more suffer severe reactions such as constricted breathing and dramatic swelling ."
1,1964079,1964053," The numbers are starting to change very , very quickly ,  Dr. Julie Gerberding , the CDC 's director , told a news briefing Thursday ."," The numbers are starting to change very , very quickly ,  Dr. Julie Gerberding , director of the Centers for Disease Control and Prevention , said Thursday ."
1,47049,47079,He said the situation undermines efforts to win international co-operation in the war on terror .,He said the way the situation was being handled was undermining efforts to win international cooperation in the war on terror .
0,1279593,1279614,AMD had revenue of $ 715 million and a loss of 42 cents a share during the March quarter .,Analysts surveyed by First Call were expecting sales of $ 723 million and a loss of 28 cents a share .
1,1793282,1793115,Researchers found that people 65 and older who had fish once a week had a 60 % lower risk of Alzheimer 's than those who never or rarely ate fish .,"Older people who eat fish at least once a week could cut their risk of Alzheimer 's by more than half , a study suggests ."
1,1583419,1583736," We have found the smoking gun ,  investigating board member Scott Hubbard said ."," We have found the smoking gun ,  said Hubbard , director of NASA 's Ames Research Center in California ."
0,750991,751125,Chairman Michael Powell and FCC colleagues at the Wednesday hearing .,FCC chief Michael Powell presides over hearing Monday .
0,1853409,1854181,"""U.S. President George W. Bush said """" the nation lost a great citizen """" with Hope 's death ."""," The nation lost a great citizen ,  U.S. President George W. Bush said Monday ."
1,2895172,2895264,"Shadrin said Khodorkovsky 's aircraft was approached by officers identifying themselves as members of the FSB intelligence service , the domestic successor to the Soviet KGB .",Shadrin said Khodorkovsky 's aircraft was approached by officers identifying themselves as members of the FSB domestic intelligence service .
1,425412,425310,The survey that found it covered only a narrow slice of the sky .,The survey which uncovered the star only covered a narrow slice of the sky .
1,758278,758048,Congress twice before passed similar restrictions only to see President Bill Clinton veto them .,"Congress twice passed similar bills , but then-President Clinton vetoed them both times ."
1,1390306,1390412,"""It is a national concern that will touch virtually every American , """" Abraham said .""","""The impact of natural-gas shortages """" will touch virtually every American , """" Energy Secretary Spencer Abraham warned yesterday ."""
1,1909331,1909408," This deal makes good sense for both companies ,  said Brian L. Halla , National 's chairman , president and CEO ."," This deal makes sense for both companies ,  Halla said in a prepared statement ."
0,2634670,2634777,"It reports a mailing list of 50,000 and support from about 500 congregations and 50 bishops .",The group has the support of about 215 churches and an estimated 25 bishops .
1,861118,861396,Those searches have not found stockpiles of chemical and biological weapons or significant evidence of a nuclear weapons program .,"Alleged stockpiles of chemical and biological weapons have not turned up , nor has significant evidence of a nuclear-weapons program ."
0,820382,820723,Only 12 of the last 30 attempts to reach Mars have succeeded ( two are in transit ) .,"Of about 30 attempts to reach Mars , only 12 missions have succeeded ."
1,102054,101828,He faces 25 years in prison when he is sentenced in federal court July 7 .,He faces an additional 25 years in prison on the federal charges when he is sentenced July 7 .
1,2815885,2815848,Southwest said it had already inspected its fleet of 385 aircraft and found no additional suspicious items .,Southwest said it completed inspections of its entire fleet of 385 aircraft and found no additional items .
0,2678208,2678191,This Palm OS smart phone is the last product the company will release before it becomes a part of palmOne .,This was almost certainly its last full quarter before the company becomes a part of Palm .
1,2733221,2733357,"Joan B. Kroc , the billionaire widow of McDonald 's Corp. founder Ray Kroc , died Sunday after a brief bout with brain cancer .","Joan B. Kroc , the billionaire widow of McDonald 's founder Ray Kroc known for her philanthropy , died Sunday of brain cancer ."
1,3261229,3261252,"The arrests came two days after Ken Livingstone , the London Mayor , claimed police and security services had foiled four terrorist attacks on the capital .",London Mayor Ken Livingstone announced over the weekend that police and security services had foiled four terrorist attacks on the capital .
0,2082785,2082239,"Ottawa police reported 23 cases of looting , along with two deaths possibly attributed to the outage - a pedestrian hit by a car and a fire victim .","In Canada 's capital of Ottawa , police reported two deaths possibly linked to the power outage — a pedestrian hit by a car and a fire victim ."
1,1801777,1801802,"The charges came after the federal government prohibited the sheik from speaking with the media and imposed special measures restricting his access to mail , the telephone and visitors .","The charges came after the federal government imposed special administrative measures restricting the sheik 's access to mail , the telephone and visitors and prohibiting him from speaking with the media ."
1,3209548,3209513,""" Here 's what happened : I go to their Web site and start complaining to them , would you please , please , please stop bothering me ,  he said . """""""," I go to their website and start complaining to them , would you please , please , please stop bothering me ,  Mr. Booher told a reporter ."
1,66486,66500,He took batting practice on the field for the second time Tuesday since his opening-day injury .,"Jeter , who dislocated his left shoulder in a collision March 31 , took batting practice on the field for the first time Monday ."
1,3253370,3253092,"State wildlife officials have concluded that the fluorescent zebra fish from Florida poses no danger , and they have recommended that the state exempt it from the ban .","State wildlife officials have concluded that the Florida-grown fluorescent zebra fish poses no danger , and they have recommended that it be exempted from the state 's ban ."
1,1123031,1122968,"In Nigeria alone , the report said , as many as 1 million women may be living with the condition .","In Nigeria alone , the report estimated that between 100,000 and 1 million girls and women are suffering from the condition ."
1,1499177,1499012,"About two decades ago , U.S. District Court Judge Walter Rice and others decided to protect and polish what remained .","Then , about two decades ago , U.S. District Court Judge Walter Rice , the Aviation Trail group and others made a decision to protect and polish what remained ."
1,3335514,3335455,"AN inquest into the car crash that killed Princess Diana will be held January 6 , the royal family 's coroner announced overnight .","Inquests into the deaths of Diana , Princess of Wales and Dodi Fayed will be formally opened in the New Year , the Royal Family 's coroner announced yesterday ."
0,1066386,1066809,"Blair has said there is not ' ' a shred of truth ' ' in allegations the government manipulated evidence , and has resisted calls for a full public inquiry .",Blair has said there is not ``a shred of truth ' ' in allegations that the government manipulated evidence about Iraq 's weapons programs .
1,1671677,1671691,"""Furthermore , with the target fed funds rate at 1 percent , """" substantial further conventional easings could be implemented if the FOMC judged such policy actions warranted . """""""," Furthermore , with the target funds rate at 1 per cent , substantial further conventional easings could be implemented if the FOMC judged such policy actions warranted ,  he said ."
1,1389351,1389586,"A U.S. Court of Appeals Thursday ruled that Microsoft ( Quote , Company Info ) does not have to carry the Java programming language in its Windows operating system .",A federal appeals court on Thursday overturned a judge 's order that would have forced Microsoft to include competitor Sun Microsystems ' Java software in its Windows operating system .
1,61559,61668,Treasurys long-range plan is to provide retail buyers of all Treasury securities the ability to manage their holdings online in a single account .,The Treasury said wants to give retail buyers of all Treasury securities the ability eventually to manage holdings online in a single account .
0,3171466,3171578," The flu season has had an earlier onset than we 've seen in many years ,  said Julie Gerberding , director of the Centers for Disease Control and Prevention in Atlanta .","""We 're seeing some very high levels of widespread flu infections in some places , """" said Dr. Julie Gerberding , director of the federal Centers for Disease Control and Prevention ."""
1,1620264,1620507," At this point , Mr. Brando announced : ' Somebody ought to put a bullet '  through her head , the motion continued .","""Brando said that """" somebody ought to put a bullet """" through her head , according to the defense ."""
1,2226559,2226541,"The high Saturday is expected to be about 92 degrees , and it will likely drop to 90 degrees Sunday and Monday .",The high today will be about 92 degrees and will drop to 90 degrees Sunday and Monday .
0,222569,222647,"Shares of Berkeley , California-based Xoma dropped $ 1.49 or 27 percent , to $ 4 in Instinet trading .","Shares in Berkeley-based Xoma lost 77 cents , or 14 percent , to close at $ 4.72 each in trading on the Nasdaq Stock Market ."
1,735679,735698,"""The industry is working with the FDA """" to get firm answers and not just speculation , """" he told Reuters Health .""","""Companies are working with the FDA and academics """" to try and get some firm answers and not just speculation , """" Jarman said ."""
1,2934300,2934243,"Last week , the executive committee of the Board of Trustees issued a no-confidence vote in Goldin .",But last week the executive committee of the board of trustees gave him a vote of no confidence .
1,2250594,2250465,Who will succeed Mr. O 'Neill at Hyundai is not clear .,There is no clear successor for Mr. O 'Neill at Hyundai .
1,2240263,2240744,But labor leaders said it was often difficult for these Americans to join a union because many employers fought organizing efforts .,But labor leaders say it is often hard for these people to join a union because many employers aggressively fight organizing efforts .
1,986931,986600,"""The draft statement said progress on the nuclear issue and the pending trade deal were """" interdependent , indissociable and mutually reinforcing elements """" .""","""They said progress towards resolving the nuclear issue and progress in the trade talks were """" interdependent , essential and mutually reinforcing elements of EU-Iran relations """" ."""
0,1091577,1091178,"Further out the curve , the benchmark 10-year note US10YT = RR shed 25 / 32 in price , taking its yield to 3.26 percent from 3.17 percent .","Early Wednesday , the benchmark 10-year US10YT = RR had lost 16 / 32 in price , driving its yield up to 3.33 percent from 3.26 percent late Tuesday ."
1,701798,701818,"AMC has since asked the experienced Fluor company of the US to produce a detailed costing of the project , but the report is still two weeks away .",AustMag has since asked the experienced US company Fluor to produce a detailed costing of the project but the report is still two weeks away .
1,2281720,2281824,"PC-related products were the strongest sellers , with microprocessors up 5.6 percent and DRAMs up 8.2 percent , the SIA said .","In July , PC-related products were the strongest sector with microprocessors up 5.6 per cent and DRAMs up 8.2 per cent over June ."
0,3060432,3060469,A beauty contest to be held in Italy next week may be the first for pixel-perfect pin-ups .,A new beauty contest kicking off in Italy next week will give pixel-perfect pin-ups the chance to steal sultry Sophia 's sex-symbol status .
0,785613,785760," I started crying and yelling at him , ' What do you mean , what are you saying , why did you lie to me ? ' ","Gulping for air , I started crying and yelling at him , ' What do you mean ?"
1,1355591,1355674," This sale is part of our efforts to simplify our Foodservice Products business and improve its cost structure ,  Multifoods chairman and chief executive officer Gary Costley said ."," This sale is part of our efforts to simplify our Foodservice Products business and improve its cost structure ,  chairman and CEO Gary Costley said in a statement ."
1,2949057,2949004,Mr. Bush has credited the Dallas pastor with helping to inspire the idea of using federal dollars to fund faith-based programs .,He has credited Dr. Evans with helping to inspire the idea of federal financing for faith-based programs .
1,3419191,3419297,"General Huweirini , who has worked closely with the US , was wounded in the shooting on December 4 , US officials said .","Huweirini , who has worked closely with U.S. officials , was wounded in an attack Dec. 4 , the U.S. officials said ."
0,1591358,1591381,Hoy confirmed the woman 's age Tuesday and said she has left on vacation with her family .,"Hoy confirmed the woman 's age Tuesday and said she was on vacation with her family , but is expected to return this week ."
1,1041293,1041421,The company has said it plans to restate its earnings for 2000 through 2002 .,"The company had announced in January that it would have to restate earnings for 2002 , 2001 and perhaps 2000 ."
1,2716850,2716882,"It will be the first handset to ship with the Smartphone 2003 version of Microsoft 's ( Nasdaq : MSFT ) Windows Mobile software , the mobile operator said .","According to the company , it will be the first handset to ship with the Smartphone 2003 version of Microsoft 's ( Nasdaq : MSFT ) Windows Mobile software ."
1,2467980,2467938,"Massachusetts is one of 12 states that does not have the death penalty , having abolished capital punishment in 1984 .","Massachusetts is one of 12 states without the death penalty , having abolished it in 1984 ."
0,2580240,2579902,""" And if there is a leak out of my administration ,  he added , """" I want to know who it is .""","""He added , """" There 's just too many leaks in Washington , and if there is a leak out of my administration , I want to know who it is ."""
0,1810937,1810983,Dotson was taken to Chester River Hospital Center where he stayed overnight .,Dotson was taken to an area hospital for a psychiatric evaluation .
0,1765897,1765755,"Violence persisted , with a U.S. soldier killed early Saturday while guarding a bank in west Baghdad .","A U.S. soldier was killed in the early hours Saturday while guarding a bank in west Baghdad , and another American serviceman died Friday ."
1,1013480,1013210,We think they have the right to choose .," We think PeopleSoft customers deserve the right to choose ,  Ellison said ."
1,578807,578726,"Teenagers at high schools where condoms were available were no more likely to have sex than other teens , a study published Wednesday finds .","Teen-agers at high schools where condoms are available are no more likely to have sex than other teens , a study says ."
0,3009814,3009757,"Bo Hitchcock , Levin 's attorney , declined to comment Friday .","Hitchcock has declined to comment on the case , as has Levin ."
1,2173504,2173632,"""In a statement , the company said both bids would allow Vivendi to """" maintain a substantial minority interest in a U.S. media corporation with excellent growth potential . """"""","""It also added that both proposals would allow Vivendi Uni to maintain """" a substantial minority interest in a U.S. media corporation with excellent growth potential . """""""
1,775197,775031,"Investigators were searching his home in Muenster in the presence of his wife when news of his death came , prosecutor Wolfgang Schweer told The Associated Press .",A prosecutor said investigators were searching his home in Muenster in the presence of his wife when news of his death arrived .
1,532719,532702,"Quattrone , 47 , was highly influential at Credit Suisse First Boston during the tech bubble .","Quattrone , 47 , was highly influential working in the Palo Alto office of Credit Suisse First Boston during the tech bubble ."
1,3453247,3452798,GBI spokesman John Bankhead said the murder scenes showed that the killer was very methodical .,"""Georgia Bureau of Investigation spokesman John Bankhead said the crime scenes indicated that the killer was """" very methodical . """""""
1,1257820,1257777,"Tyco later said the loan had not been forgiven , and Swartz repaid it in full , with interest , according to his lawyer , Charles Stillman .","Tyco has said the loan was not forgiven , but that Swartz fully repaid it with interest , according to his lawyer , Charles Stillman ."
1,2222013,2222000,"In other words , Cablevision is obligated to pay for YES Network 's lawsuit against Time Warner Cable .","Ironically , Cablevision will be footing the bill for YES ' lawsuit against Time Warner Cable ."
1,1499006,1499172,"A grassy field and asphalt island , topped with an ATM , sit where Orville Wright once developed a split airplane wing , tinkered with cars and even built toys .","Orville Wright 's laboratory was once there - where he developed a split airplane wing , tinkered with cars and even built toys ."
1,1759675,1759745," The investigation appears to be focused on certain accounting practices common to the interactive entertainment industry , with specific emphasis on revenue recognition ,  Activision said in an SEC filing .","""According to the company filings , the investigation """" appears to be focused on certain accounting practices common to the interactive entertainment industry , with specific emphasis on revenue recognition . """""""
1,2209112,2209391,"The league said it is not taking a position on whether Governor Gray Davis should be recalled in the Oct. 7 voting , and will not endorse a replacement candidate .",The group said it is not taking a position on whether Davis should be recalled and will not endorse a replacement candidate .
0,845113,845201,"Foreigners board helicopters for evacuation from the European Union compound in Monrovia , Liberia , on Monday .","French troops defend a group of foreigners as they board helicopters for evacuation from the European Union compound in Monrovia , Liberia ."
1,3053580,3053552,"On Wednesday , the total of National Guard and Reserve members called to active duty worldwide stood at 154,603 .","As of yesterday , the total number of National Guard and Reserve troops called to duty worldwide stood at 154,603 ."
1,1480802,1481397,"Car volume fell 8 per cent , while light truck sales -- which include vans , pickups and SUVs -- rose 2.7 per cent .","Car volume was down 8 percent , while light truck sales--which include vans , pickups and SUVs--rose 2.7 percent ."
0,462816,462552,"Earlier Friday , Taiwan reported 55 new cases but no new deaths .","Yesterday , Taiwan reported 65 new cases , its biggest one-day increase yet ."
0,2180623,2180775,Staff writer Dave Michaels contributed to this report .,Staff writers Frank Trejo and Robert Ingrassia contributed to this report .
1,2949437,2949407,"The report was found Oct. 23 , tucked inside an old three-ring binder not related to the investigation .",The report was found last week tucked inside a training manual that belonged to Hicks .
1,728030,727944,"""Cmdr. Rod Gibbons , an academy spokesman , said , """" The academy is shocked and saddened .""",Naval Academy spokesman Cmdr. Rod Gibbons said : ``Today 's announcement came as a surprise .
1,2515695,2515725,His harsh criticism of PLO chairman Yasser Arafat led to his books being banned for a time by the Palestinian Authority .,"His harsh criticism of the PLO 's chairman , Yasser Arafat , saw the Palestinian Authority ban his books for a time ."
0,3075284,3075402,"""Gore said while the Patriot Act made some needed changes , it has """" turned out to be , on balance , a terrible mistake . """""""," Nevertheless , I believe the Patriot Act has turned out to be , on balance , a terrible mistake . "
1,1396810,1396798,"""The answer , the group said , would be to """" create a format that can be used by all devices but can accommodate other formats . """"""",The DHWG says it will instead create a format that can be used by all devices but can accommodate other formats .
1,2521519,2521624,"""This deterioration of security compounds when nearly all computers rely on a single operating system subject to the same vulnerabilities the world over , """" Geer added .""", The deterioration of security compounds when nearly all computers rely on a single operating system subject to the same vulnerabilities the world over . 
0,195800,196144,""" If it ain 't broke , don 't fix it ,  said Senate Minority Leader Tom Daschle , D-S.D. """" I don 't see much broken . """""""," If it ain 't broke , don 't fix it ,  said Senate Minority Leader Tom Daschle , a South Dakota Democrat ."
1,2225652,2225503,"The other 18 people in the building , including Harrison 's ex-girlfriend , were not injured , police spokesman Don Aaron said .","The other 18 people inside the building - two visitors and 16 employees , including Harrison 's ex-girlfriend - escaped unharmed , Aaron said ."
0,1087794,1087906,"Shares of EDS gained $ 1.49 , or 6.6 percent , to $ 23.999 early Wednesday on the New York Stock Exchange .","Shares were off 30 cents , or 1.3 percent , at $ 22.58 on Tuesday on the New York Stock Exchange ."
1,3137979,3137950,"SARS , the deadly respiratory disease first detected in China last November , gave the agency its first real test of a new state-of-the-art emergency operations center .","And SARS , the deadly respiratory disease first detected in China last November , tested the agency 's new state-of-the-art emergency operations center ."
1,262374,262921,"His plan would cost more than $ 200 billion annually , which Gephardt would pay for by repealing Bush 's tax cuts .",His plan would cost over $ 200 billion annually and be paid for by repealing Bush 's tax cuts .
0,1674994,1675024,AMD will own a 60 percent interest in the new company and Fujitsu owns 40 percent .,"Fujitsu will own 40 percent of the company , which will be headquartered in Sunnyvale , Calif ."
1,2331916,2331805,"Ruffner , 45 , doesn 't yet have an attorney in the murder charge , authorities said .","Ruffner , 45 , does not have a lawyer on the murder charge , authorities said ."
0,2365740,2365690,"Senate President Pro Tempore Robert D. Garton , R-Columbus , said he spoke with Kernan not long before the oath of office ceremony .","Senate President Pro Tempore Robert D. Garton , R-Columbus , said he 'll miss the governor 's civility most ."
1,1272006,1271919,"Taylor 's aides warn an abrupt departure could trigger more chaos , a view shared by many in Liberia and , in private , even by mediators .","His aides warn an abrupt departure could trigger more bloodshed , a view shared by many in Liberia ."
1,3416800,3416661,Gov. Don Carcieri said the ruling shows that state taxation laws apply on the tribe 's sales activities .,Gov. Don Carcieri said the ruling shows that state taxation laws apply to any tribal activity .
0,2646742,2646642,He has a preliminary hearing Thursday to determine whether he 'll stand trial .,The question is whether there will be a hearing to determine if Bryant will stand trial .
0,1181157,1180896,"The technology-laced Nasdaq Composite Index .IXIC gave up 3.88 points , or 0.24 percent , to 1,644.76 .","The broader Standard & Poor 's 500 Index < .SPX > added 0.99 points , or 0.1 percent , at 995.69 ."
0,138066,137972, But I do question the motives of a deskbound president who assumes the garb of a warrior for the purposes of a speech . ,"""Byrd , speaking from the Senate floor , said he questioned """" the motives of a deskbound president who assumes the garb of a warrior for purposes of a speech . """""""
0,222621,222514,"Shares of Genentech , a much larger company with several products on the market , rose more than 2 percent .","Shares of Xoma fell 16 percent in early trade , while shares of Genentech , a much larger company with several products on the market , were up 2 percent ."
1,1628068,1628145,"Gilroy police and FBI agents described Gehring as cooperative , but said Saturday that he had revealed nothing about what had happened to the children .","Saturday , officials in California described Gehring as cooperative — but said he has revealed nothing about what has happened to the children ."
1,1167820,1168134,His opinion contradicts one issued in 1992 by then-Attorney General Bob Stephan .,Kline 's legal opinion differs from the interpretation issued by former Attorney General Bob Stephan in 1992 .
0,490219,490021,"The city index outperformed the Dow Jones industrial average , which fell 0.9 percent for the week .","The blue-chip Dow Jones industrial average .DJI tacked on 97 points , or 1.14 percent , to 8,699 ."
